ALEXANDER'S BRITE SPOT,1918 W SUNSET BLVD,90026,2018-06-19,90,A
ALFALFA FARMERS MARKET,5151 W PICO BLVD # D,90019,2018-03-14,91,A
ALFALFA FARMERS MARKET,5151 W PICO BLVD # D,90019,2018-05-21,92,A
ALFERD'S COFFEE,11908 SAN VICENTE BLVD,90049,2018-02-14,93,A
ALFRED COFFEE & KITCHEN,8428 MELROSE PL STE #A,90069,2018-03-27,93,A
ALFRED TEA ROOM,705 N ALFRED ST # 1,90069,2018-06-20,93,A
ALFREDO'S PIZZA,5450 W PICO BLVD # 101,90019,2018-06-11,98,A
ALFREDOS,3337 1/2 SUNSET BLVD,90026,2018-03-02,95,A
ALI HASAN,623 N AVENUE 64,90042,2018-04-04,97,A
ALIBI ROOM,12236 W WASHINGTON BLVD,90066,2018-02-01,90,A
ALIKI'S GREEK TAVERNA,5862 ARBOR VITAE ST,90045,2018-06-27,83,B
ALIKI'S GREEK TAVERNA,5862 ARBOR VITAE ST,90045,2018-07-03,95,A
ALIMENTO,1710 SILVER LAKE BLVD,90026,2018-03-13,94,A
ALIMENTO,1710 SILVER LAKE BLVD,90026,2018-06-06,96,A
ALL ABOUT THE BREAD,7111 MELROSE AVE # C,90046,2018-03-07,94,A
ALL ABOUT THE BREAD,7111 MELROSE AVE # C,90046,2018-07-13,92,A
ALL INDIA CAFE,12113 SANTA MONICA BLVD STE 205,90025,2018-06-28,93,A
ALL SEAS FISH MARKET,4320 S VERMONT AVE,90037,2018-02-06,96,A
ALL TIME,2040 HILLHURST AVE,90027,2018-02-08,95,A
ALL'ANGOLO PIZZA & PASTA,4050 W 3RD ST,90020,2018-02-06,93,A
ALL'ANGOLO PIZZA & PASTA,4050 W 3RD ST,90020,2018-05-29,90,A
ALLAN'S JUGOS,305 E 9TH ST # 131,90015,2018-01-26,90,A
ALLEY DOG N BURGER #2,317 E 12TH ST,90015,2018-04-30,94,A
ALMAZA,8905 VENICE BLVD STE 112,90034,2018-04-05,93,A
ALMAZA,8905 VENICE BLVD STE 112,90034,2018-07-19,90,A
ALMOR WINE & SPIRITS,7855 W SUNSET BLVD,90046,2018-02-13,98,A
ALMOR WINE & SPIRITS,7855 W SUNSET BLVD,90046,2018-07-23,97,A
ALOHA CAFE,410 E 2ND ST,90012,2018-03-27,92,A
ALOHA CAFE,410 E 2ND ST,90012,2018-05-30,94,A
ALOHA CATERING SERVICES INC,686 N SPRING ST,90012,2018-02-28,94,A
ALOHA CATERING SERVICES INC,686 N SPRING ST,90012,2018-06-26,94,A
ALOHA DELI MARKET,2404 S VERMONT AVE,90007,2018-03-01,90,A
ALOHA DELI MARKET,2404 S VERMONT AVE,90007,2018-06-01,97,A
ALOHA POKE,10250 SANTA MONICA BLVD # 2700,90067,2018-04-04,92,A
ALOHA POKE,10250 SANTA MONICA BLVD # 2700,90067,2018-06-08,91,A
ALONDRA MINI MARKET,3765 WESTERN AVE,90018,2018-01-17,98,A
ALTA NORDIC KITCHEN,7274 MELROSE AVE,90046,2018-05-10,94,A
ALVAREZ BAKERY,4125 CITY TERRACE DR,90063,2018-03-28,91,A
ALVAREZ MARKET,4737 E OLYMPIC BLVD,90022,2018-05-09,84,B
ALVIN'S MINI MARKET,5117 S AVALON,90011,2018-03-14,98,A
AM & PM MINIMARKET,2466 RIVERSIDE DR,90039,2018-04-02,98,A
AM PM MINI MARKET,7667 E SLAUSON AVE,90040,2018-04-04,98,A
AMADINE PATISSERIE CAFE KT,3121 W OLYMPIC BLVD,90006,2018-02-06,96,A
AMADINE PATISSERIE CAFE KT,3121 W OLYMPIC BLVD,90006,2018-07-10,96,A
AMANDINE PATISSERIE CAFE,12225 WILSHIRE BLVD,90025,2018-05-04,95,A
AMANDINE PATISSERIE CAFE DTLA,650 S HILL ST # K-10,90014,2018-01-29,92,A
AMANDINE PATISSERIE CAFE DTLA,650 S HILL ST # K-10,90014,2018-07-16,92,A
AMANECER ILOBASQUENCE & FAMI,4301 S AVALON BLVD,90011,2018-06-07,95,A
AMAPOLA DELI & MARKET,7223 S COMPTON AVE,90001,2018-03-06,91,A
AMAPOLA DELI & MARKET,7223 S COMPTON AVE,90001,2018-03-06,92,A
AMAPOLA DELI & MARKET,7223 S COMPTON AVE,90001,2018-03-06,94,A
AMAPOLA DELI & MARKET,7223 S COMPTON AVE,90001,2018-03-06,86,B
AMAPOLA DELI & MARKET,7223 S COMPTON AVE,90001,2018-03-23,92,A
AMAR DESH INDIAN RESTAURANT,2411 W OLYMPIC BLVD # 5,90006,2018-04-30,98,A
AMAR DESH INDIAN RESTAURANT,2411 W OLYMPIC BLVD # 5,90006,2018-07-26,74,C
AMAYA'S MINI MARKET,2453 W JAMES M WOOD BLVD,90057,2018-06-21,93,A
AMAZEBOWLS,300 S SANTA FE # P,90013,2018-04-05,95,A
AMAZON WAREHOUSE,11800 W OLYMPIC BLVD,90064,2018-05-10,98,A
AMC CENTURY CITY 15 LEVEL 1,10250 SANTA MONICA BLVD # 2000,90067,2018-06-21,98,A
AMC CENTURY CITY 15 LEVEL 1,10250 SANTA MONICA BLVD # 2000,90067,2018-06-21,99,A
AMC CENTURY CITY 15 LEVEL 1,10250 SANTA MONICA BLVD # 2000,90067,2018-06-21,96,A
AMC DINE-IN SUNSET 5,8000 W SUNSET BLVD,90046,2018-01-30,93,A
AMC DINE-IN SUNSET 5,8000 W SUNSET BLVD,90046,2018-06-20,93,A
AMDA MARKET,1777 VINE ST FL3,90028,2018-04-04,96,A
AMERICAN BUFFET & GRILL,3650 W MARTIN LUTHER KING BLVD STE 287,90008,2018-02-06,90,A
AMERICAN BUFFET & GRILL,3650 W MARTIN LUTHER KING BLVD STE 287,90008,2018-05-30,90,A
AMERICAN CINEMATHEQUE,6712 HOLLYWOOD BLVD,90028,2018-06-07,96,A
AMERICAN GIRL,189 THE GROVE DR # F-10,90036,2018-03-19,91,A
AMERICAN GIRL,189 THE GROVE DR # F-10,90036,2018-06-20,90,A
AMERICAN JEWISH UNIVERSITY,15600 MULHOOLAND DR,90077,2018-02-01,98,A
AMERICAN JEWISH UNIVERSITY,15600 MULHOOLAND DR,90077,2018-06-26,96,A
AMERICAN RANCH & SEAFOOD MKT OF LA,1001 N VERMONT AVE,90029,2018-02-22,98,A
AMERICAN RANCH & SEAFOOD MKT OF LA,1001 N VERMONT AVE,90029,2018-02-22,96,A
AMERICAN RANCH & SEAFOOD MKT OF LA,1001 N VERMONT AVE,90029,2018-05-02,97,A
AMERICAN RANCH & SEAFOOD MKT OF LA,1001 N VERMONT AVE,90029,2018-05-02,96,A
AMERICAN RANCH & SEAFOOD MKT OF LA,1001 N VERMONT AVE,90029,2018-07-11,92,A
AMERICAN RANCH & SEAFOOD MKT OF LA,1001 N VERMONT AVE,90029,2018-07-11,97,A
AMERICAN RANCH & SEAFOOD MKT OF LA,1001 N VERMONT AVE,90029,2018-07-11,97,A
AMERICANO,923 E 3RD ST STE 101,90013,2018-04-11,93,A
AMERICANO,923 E 3RD ST STE 101,90013,2018-07-05,95,A
AMERICAS MEAT MARKET,2500 S CENTRAL AVE,90011,2018-04-04,95,A
AMERICAS MEAT MARKET,2500 S CENTRAL AVE,90011,2018-07-16,95,A
AMG DON FELIX R,305 N VIRGIL AVE,90004,2018-02-20,96,A
AMG DON FELIX R,305 N VIRGIL AVE,90004,2018-05-23,94,A
AMIGO MARKET,1501 E 23RD ST,90011,2018-04-11,92,A
AMIGOS,5611 N FIGUEROA ST STE 3,90042,2018-01-08,97,A
AMIGOS MARKET,2609 W TEMPLE ST,90026,2018-01-29,95,A
AMIGOS MEAT MARKET,803 CYPRESS AVE,90065,2018-03-13,92,A
AMY'S BAKERY,633 N SPRING ST #6,90012,2018-02-22,96,A
AN'S CHAN BANG,244 S OXFORD AVE # 5,90004,2018-04-25,96,A
ANA'S MINI MARKET,5253 S BROADWAY,90037,2018-06-12,98,A
ANAR INDIAN RESTAURANT,1807 N CAHUENGA BLVD,90028,2018-02-06,90,A
ANARBAGH RESTAURANT,4656 FRANKLIN AVE,90027,2018-04-05,97,A
ANARBAGH RESTAURANT,4656 FRANKLIN AVE,90027,2018-06-11,99,A
ANDANTE COFFEE,7623 BEVERLY BLVD,90036,2018-05-11,90,A
ANDANTE COFFEE ROASTERS,2201 W SUNSET BLVD,90026,2018-06-11,94,A
ANDERS JUICE BAR,1833 S LA CIENEGA BLVD STE C,90035,2018-04-12,91,A
ANDIAMO/HILTON HOTEL,5711 W CENTURY BLVD,90045,2018-04-05,99,A
ANDRE'S PIZZA,7038 HOLLYWOOD BLVD,90028,2018-04-03,95,A
ANDRE'S PIZZA,7038 HOLLYWOOD BLVD,90028,2018-07-27,95,A
ANDREAS COFFE SHOP,5870 MELROSE AVE # 106,90038,2018-04-09,98,A
ANDY PIZZA,6700 S CENTRAL AVE,90001,2018-03-29,90,A
ANDY'S BAKERY,6021 N FIGUEROA ST,90042,2018-01-10,94,A
ANDY'S BAKERY,6021 N FIGUEROA ST,90042,2018-06-04,90,A
ANGEL CITY BAKERY COMPANY,705 N NORMANDIE AVE,90029,2018-05-23,91,A
ANGEL MAID BAKERY,4542 CENTINELA AVE,90066,2018-02-15,98,A
ANGEL'S 99C STORE,8500 S HOOVER ST,90044,2018-04-02,96,A
ANGELA'S DRIVE-IN DAIRY,1869 E 1ST ST,90033,2018-05-22,97,A
ANGELES,4330 SUNSET BLVD,90029,2018-02-06,95,A
ANGELES BAKERY,3661 W 3RD ST,90020,2018-01-09,94,A
ANGELES BAKERY,1833 W 6TH ST,90057,2018-03-07,92,A
ANGELES BAKERY,3661 W 3RD ST,90020,2018-06-01,96,A
ANGELES MARKET,1839 W 6TH ST,90057,2018-03-01,81,B
ANGELES MARKET,1839 W 6TH ST,90057,2018-06-18,95,A
ANGELES MINI MARKET,7512 S HOOVER ST,90044,2018-03-22,97,A
ANGELES PANADERIA,3332 W 8TH ST,90005,2018-01-30,90,A
ANGELICA'S BAKERY,1623 E CESAR E CHAVEZ AVE,90033,2018-05-10,93,A
ANGELICA'S MARKET,243 E 53RD ST,90011,2018-01-16,93,A
ANGELICA'S MARKET,8902 S AVALON BLVD,90003,2018-06-18,99,A
ANGELINI ALIMENTARI,7317 BEVERLY BLVD,90036,2018-07-26,95,A
ANGELINI OSTERIA,7313 BEVERLY BLVD,90036,2018-05-08,99,A
ANGELINO NEWS,380 WORLD WY STE T03,90045,2018-04-06,96,A
ANGELINO'S DONUTS,1522 W SUNSET BLVD,90026,2018-04-12,92,A
ANGELINO'S PIZZA,2201 W WASHINGTON BLVD,90019,2018-03-13,92,A
ANGELITOS NUTRITION #2,2526 S SAN PEDRO ST,90011,2018-04-23,98,A
ANGIE'S LIQOUR,1637 FIRESTONE BLVD,90001,2018-05-29,97,A
ANGRY CHEF,404 S FIGUEROA ST STE #417,90071,2018-04-09,95,A
ANGRY CHICKEN,1275 S BRONSON AVE,90019,2018-02-07,90,A
ANGRY CHICKEN,1275 S BRONSON AVE,90019,2018-04-10,91,A
ANITA'S MARKET,333 1/2 E FLORENCE AVE,90003,2018-06-13,93,A
ANKO,400 S WESTERN AVE # 103,90020,2018-03-28,94,A
ANNA MARIA'S,317 S BROADWAY STE #14,90013,2018-04-20,96,A
ANNA'S CUISINE,4850 FOUNTAIN AVE,90029,2018-02-13,97,A
ANNEX LIQUOR,1607 W 6TH ST,90017,2018-01-09,93,A
ANNIES BAKERY CAFE,2117 W 6TH ST,90057,2018-03-02,95,A
ANNIES BAKERY CAFE,2117 W 6TH ST,90057,2018-05-16,93,A
ANSON'S ON WHEELS,112 W 9TH ST #108,90015,2018-04-17,93,A
ANT LIQUOR,2701 W 8TH ST,90005,2018-07-09,94,A
ANTEQUERA,5200 MELROSE AVE,90038,2018-04-05,94,A
ANTIGUA BREAD,5703 N FIGUEROA ST,90042,2018-03-21,92,A
ANTIGUA BREAD,5703 N FIGUEROA ST,90042,2018-07-18,93,A
ANTIGUA CULTURAL COFFEE,3400 N FIGUEROA ST,90041,2018-06-27,95,A
ANTIQUE CAFE,3465 W 6TH ST # 160,90020,2018-03-28,94,A
ANTOJITOS DEL D.F.,4003 E OLYMPIC BLVD,90023,2018-02-06,95,A
ANTOJITOS DEL D.F.,4003 E OLYMPIC BLVD,90023,2018-06-21,92,A
ANTOJITOS HONDURENO,2701 1/4 S VERMONT AVE,90007,2018-02-13,99,A
ANTOJITOS HONDURENO,2701 1/4 S VERMONT AVE,90007,2018-05-30,99,A
ANTOJITOS LAS BELLAS MARIAS,4433 S ALAMEDA ST STE D53,90058,2018-04-09,92,A
ANTOJITOS MEXICANO PAISA,106 N AVENUE 58,90042,2018-01-04,96,A
ANTOJITOS MEXICANO PAISA,106 N AVENUE 58,90042,2018-06-18,90,A
ANTOJITOS TROPICALES,307 E JEFFERSON BLVD # #125,90011,2018-01-18,86,B
ANTOJITOS TROPICALES,307 E JEFFERSON BLVD # #125,90011,2018-02-15,95,A
ANTONIO'S,7470 MELROSE AVE,90046,2018-01-10,97,A
ANTONIO'S,7470 MELROSE AVE,90046,2018-06-21,95,A
ANTONJITOS PUEBLA SNACK SHOP #2,435 S LOS ANGELES ST,90013,2018-01-26,88,B
ANTONJITOS PUEBLA SNACK SHOP #2,435 S LOS ANGELES ST,90013,2018-06-20,87,B
ANZU,11270 LA GRANGE AVE,90025,2018-02-15,90,A
AOC,8700 W 3RD ST,90048,2018-03-27,90,A
AOC,8700 W 3RD ST,90048,2018-07-12,90,A
APETIT,3200 WILSHIRE BLVD STE 105,90010,2018-03-01,97,A
APETIT,3200 WILSHIRE BLVD STE 105,90010,2018-05-09,97,A
APOTHEKE,1746 N SPRING ST,90012,2018-04-10,94,A
APPLE DONUT,4711 S BROADWAY,90037,2018-03-27,94,A
APPLE DONUT,4711 S BROADWAY,90037,2018-07-24,94,A
APPLES BAKERY,849 S VERMONT AVE,90005,2018-01-04,87,B
APPLES BAKERY,849 S VERMONT AVE,90005,2018-07-09,80,B
APPLES BAKERY AND FAMILY  MART,807 E 12TH ST # 248,90021,2018-06-08,99,A
APRI BANQUIET HALL & CATERIN,4430 FOUNTAIN AVE STE 2,90029,2018-05-03,99,A
APULO MARKET,2612 W 8TH ST,90057,2018-06-08,93,A
AQUA PURE WATER,115 N ROWAN AVE,90063,2018-03-29,96,A
AQUE TACOS LEONOR,3566 E 3RD PL,90063,2018-01-03,94,A
AQUE TACOS LEONOR,3566 E 3RD PL,90063,2018-04-03,93,A
AQUI ES OAXACA,11614 VENICE BLVD,90066,2018-01-24,97,A
AQUI ES OAXACA,11614 VENICE BLVD,90066,2018-06-18,96,A
ARADO JAPANESE RESTAURANT,4001 WILSHIRE BLVD STE A,90010,2018-03-20,95,A
ARAMARK CAFE/FOREVER 21,3880 N MISSION RD,90031,2018-03-08,99,A
ARASHI SUSHI,1111 S HOPE ST # #100,90015,2018-03-27,99,A
ARASHI SUSHI,1111 S HOPE ST # #100,90015,2018-07-17,96,A
ARAYA'S PLACE,8101 1/2 BEVERLY BLVD,90048,2018-05-10,98,A
ARBAT GROCERY & DELI,5001 HOLLYWOOD BLVD,90027,2018-04-13,94,A
ARBAT GROCERY & DELI,5001 HOLLYWOOD BLVD,90027,2018-06-12,95,A
ARBY LIQUOR STORE,5501 S CENTRAL AVE,90011,2018-06-27,90,A
ARBY'S ROAST BEEF,5920 W SUNSET BLVD,90028,2018-03-20,98,A
ARCADE 7 ST,1534 W 7TH ST STE A,90017,2018-01-11,98,A
ARCADE LIQUOR,4431 1/2 W SLAUSON AVE,90043,2018-01-18,99,A
ARCELIA MARKET,1002 E VERNON AVE,90011,2018-01-16,95,A
ARCLIGHT CINEMAS,6360 W SUNSET BLVD,90028,2018-04-03,95,A
ARCO,5407 S NORMANDIE AVE,90062,2018-05-10,94,A
ARCO AM/PM,4666 SANTA MONICA BLVD,90029,2018-01-09,92,A
ARCO AM/PM,4625 E OLYMPIC BLVD,90022,2018-02-07,92,A
ARCO AM/PM,1255 N HIGHLAND AVE,90038,2018-05-08,92,A
ARCO AM/PM,4625 E OLYMPIC BLVD,90022,2018-07-24,94,A
ARCO AM/PM #5207,3834 E 3RD ST,90063,2018-02-27,100,A
ARCO AM/PM #83267,2740 E OLYMPIC BLVD,90023,2018-07-19,96,A
ARCO MINI MART,7600 S WESTERN AVE,90047,2018-05-02,92,A
ARCO SMOG PROS,3949 E DENNISON ST,90023,2018-03-06,100,A
ARCTIC HOTSPOT,2509 E 4TH ST,90033,2018-05-17,81,B
ARDA'S CAFE,418 W 6TH ST,90014,2018-04-20,85,B
ARDA'S CAFE,418 W 6TH ST,90014,2018-04-25,96,A
ARELI'S MEAT MARKET,9419 S SAN PEDRO ST,90003,2018-04-16,93,A
ARELI'S MEAT MARKET,9419 S SAN PEDRO ST,90003,2018-07-18,94,A
ARGENTINIAN EMPANADAS,2513 S ROBERTSON BLVD,90034,2018-02-23,96,A
ARI'S SHOP,OLVERA ST E3,90012,2018-04-19,99,A
ARIEL GLATT KOSHER MARKET,304 N LA BREA AVE,90036,2018-02-06,93,A
ARIEL GLATT KOSHER MARKET,304 N LA BREA AVE,90036,2018-07-11,95,A
ARIYOSHI,05358 WILSHIRE BLVD,90036,2018-04-09,90,A
ARLINGTON COMMUNITY MARKET,3798 S ARLINGTON AVE,90018,2018-01-04,96,A
ARLINGTON HEIGHTS,2489 WASHINGTON BLVD,90018,2018-01-09,91,A
ARMAG OIL INC,300 S ATLANTIC BLVD,90022,2018-01-23,95,A
ARMAG OIL INC,300 S ATLANTIC BLVD,90022,2018-07-11,93,A
ARMANDO'S BAKERY,2938 E WHITTIER BLVD,90023,2018-01-17,80,B
ARMANDO'S BAKERY,2938 E WHITTIER BLVD,90023,2018-06-13,82,B
ARMENIA RESTAURANT,2529 S SAN PEDRO ST #B,90011,2018-05-01,92,A
ARMON'S RESTAURANT,5056 EAGLE ROCK BLVD,90041,2018-05-03,94,A
ARNIE MORTON'S OF CHICAGO,735 S FIGUEROA ST STE 207,90017,2018-05-11,98,A
AROCK,4251 W 3RD ST,90020,2018-05-10,93,A
AROMA BAKERY CAFE,7373 W SUNSET BLVD,90046,2018-01-04,86,B
AROMA BAKERY CAFE,7373 W SUNSET BLVD,90046,2018-01-10,93,A
AROMA BAKERY CAFE,7373 W SUNSET BLVD,90046,2018-07-11,92,A
AROMA CAFE,2530 OVERLAND AVE,90064,2018-01-10,97,A
AROMA CAFE,2530 OVERLAND AVE,90064,2018-06-19,98,A
AROMA JUICE BAR,3680 WILSHIRE BLVD STE T02,90010,2018-05-03,96,A
ARSENAL BAR,12012 PICO BLVD,90064,2018-02-22,96,A
ARSENAL BAR,12012 PICO BLVD,90064,2018-06-19,96,A
ART AND FISH,564 MATEO ST,90013,2018-04-19,92,A
ART AND FISH,564 MATEO ST,90013,2018-06-28,97,A
ART MAJOR,636 S MARIPOSA AVE,90010,2018-02-21,99,A
ART MAJOR,636 S MARIPOSA AVE,90010,2018-06-01,99,A
ART'S CHILI DOG STAND,1410 W FLORENCE AVE,90044,2018-04-27,92,A
ART'S CHILI DOG STAND,1410 W FLORENCE AVE,90044,2018-07-10,93,A
ARTELICE PATISSERIE,11301 OLYMPIC BLVD # 125,90064,2018-04-17,92,A
ARTS DISTRICT BREWING CO.,828 E TRACTION AVE,90013,2018-02-02,94,A
ARTS DISTRICT BREWING CO.,828 E TRACTION AVE,90013,2018-02-02,92,A
ARTS DISTRICT BREWING CO.,828 E TRACTION AVE,90013,2018-06-01,95,A
ARTUR'S GARDEN,1240 HOOPER AVE,90021,2018-03-12,90,A
ARTURO'S TACOS,6319 S AVALON BLVD,90003,2018-04-03,83,B
ASA-YA,12740 CULVER BLVD STE #A,90066,2018-03-06,90,A
ASAKUMA RICE,848 N LA CIENEGA BLVD,90069,2018-03-19,90,A
ASHLAND BAR EARTH BAR / PANDA EXPRESS ASHLAND HILL,300 WORLD WAY # 329,90045,2018-03-07,87,B
ASHLAND BAR EARTH BAR / PANDA EXPRESS ASHLAND HILL,300 WORLD WAY # 329,90045,2018-03-15,93,A
ASHLAND BAR EARTH BAR / PANDA EXPRESS ASHLAND HILL,300 WORLD WAY # 329,90045,2018-05-11,91,A
ASHLAND HILL,700 WORLD WAY # 3158,90045,2018-06-11,95,A
ASHLEY MINI MARKET AND .99 CENTS,4314 ASCOT AVE,90011,2018-05-11,93,A
ASIA KITCHEN,11279 VENICE BLVD,90066,2018-01-29,92,A
ASIA KITCHEN,11279 VENICE BLVD,90066,2018-06-18,97,A
ASIAN BOX,455 S FIGUEROA ST # 101,90071,2018-04-16,93,A
ASIAN BOX,10250 SANTA MONICA BLVD STE FC3,90067,2018-04-17,90,A
ASIAN FASTFOOD & GROCERY,1260 W 6TH ST,90017,2018-04-30,80,B
ASIAN FUSION,1710 S ROBERTSON BLVD,90035,2018-02-08,94,A
ASIAN FUSION,1710 S ROBERTSON BLVD,90035,2018-05-16,90,A
ASIAN MART,3732 W 3RD ST,90020,2018-02-27,97,A
ASIAN MART,3732 W 3RD ST,90020,2018-05-25,94,A
ASIANYA,11660 GATEWAY BLVD,90064,2018-02-21,94,A
ASK AM PM,4860 HUNTINGTON DR S,90032,2018-06-22,98,A
ASLAN CATERING,2750 COLORADO BLVD #4,90041,2018-03-06,95,A
ASLAN CATERING,2750 COLORADO BLVD #4,90041,2018-06-18,90,A
ASPARAGUS HOLY PIZZA,1809 N CAHUENGA BLVD,90028,2018-02-06,96,A
ASPARAGUS HOLY PIZZA,1809 N CAHUENGA BLVD,90028,2018-07-30,94,A
ASTRO BURGERS,5601 MELROSE AVE,90038,2018-05-24,96,A
ASTRO DOUGHNUTS & FRIED CHICKEN,516 W 6TH ST,90014,2018-02-27,98,A
ASTRO DOUGHNUTS & FRIED CHICKEN,516 W 6TH ST,90014,2018-07-03,97,A
ASTRO FAMILY RESTAURANT,2300 FLETCHER DR,90039,2018-03-22,92,A
ASTRO LIQUOR,10000 AVALON BLVD,90003,2018-05-09,92,A
ASUKA,1553 WESTWOOD BLVD,90024,2018-01-11,94,A
ASUKA,1553 WESTWOOD BLVD,90024,2018-04-13,96,A
ATCH-KODTCH,1253 N VINE ST STE #5,90038,2018-03-06,96,A
ATCH-KODTCH,1253 N VINE ST STE #5,90038,2018-07-31,97,A
ATHENS LIQUOR,12000 S FIGUEROA ST,90061,2018-05-21,97,A
ATITLAN EXPRESS,1624 W 6TH ST,90017,2018-04-26,91,A
ATLACATL,301 N BERENDO ST,90004,2018-03-08,95,A
ATLANTIC LIQUOR,1010 S ATLANTIC BLVD,90022,2018-03-12,87,B
ATLANTIC RESTAURANT,630 S ATLANTIC BLVD,90022,2018-01-04,88,B
ATLANTIC RESTAURANT,630 S ATLANTIC BLVD,90022,2018-04-30,90,A
ATMOSPHERE CAFE,12034 VENICE BLVD,90066,2018-05-16,98,A
ATTARI GRILL,1388 WESTWOOD BLVD STE 102,90024,2018-05-03,96,A
ATTARI SANDWICHES,1388 WESTWOOD BLVD STE 103,90024,2018-05-03,96,A
ATTICUS,10893 W PICO BLVD,90064,2018-05-03,90,A
ATWATER 76,3070 GLENDALE BLVD,90039,2018-02-27,97,A
AU BON PAIN BAKERY CAFE,10833 LE CONTE AVE,90095,2018-02-13,95,A
AU LAC PLANT-BASED FOOD & DRINK,710 W 1ST ST,90012,2018-04-27,80,B
AU LAC PLANT-BASED FOOD & DRINK,710 W 1ST ST,90012,2018-05-01,90,A
AUNTIE ANNE'S,3650 W MLK BLVD # 268A,90008,2018-06-18,98,A
AUNTIE ANNE'S,3650 W MLK BLVD # 268A,90008,2018-07-17,87,B
AUNTIE ANNE'S PRETZEL,6801 HOLLYWOOD BLVD STE 337,90028,2018-02-07,99,A
AUNTIE ANNE'S PRETZEL,3650 W MARTIN LUTHER KING JR. BLVD # K-1A,90008,2018-06-18,97,A
AUNTIE ANNE'S PRETZEL,6801 HOLLYWOOD BLVD STE 337,90028,2018-07-26,99,A
AUNTIE DEES PAN DE MANILA,3756 W AVENUE 40 # #G,90065,2018-06-13,95,A
AURA THAI HOLLYWOOD,1415 N VERMONT AVE,90027,2018-06-01,98,A
AURELIA'S RESTAURANT,4463 BEVERLY BLVD,90004,2018-04-04,97,A
AUTLAN MARKET,1337 E FLORENCE AVE,90001,2018-02-20,95,A
AVALON,1735 VINE ST,90028,2018-02-23,92,A
AVALON,1735 VINE ST,90028,2018-02-23,95,A
AVALON,1735 VINE ST,90028,2018-02-23,96,A
AVALON,1735 VINE ST,90028,2018-02-23,95,A
AVALON,1735 VINE ST,90028,2018-06-13,96,A
AVALON ARCO & SN MART,9600 S AVALON BLVD,90003,2018-06-18,100,A
AWASH RESTAURANT,5990 1/2 W PICO BLVD,90035,2018-04-11,84,B
AWASH RESTAURANT,5990 1/2 W PICO BLVD,90035,2018-06-21,91,A
AWOOLIM,928 S WESTERN AVE STE 125,90006,2018-02-07,93,A
AWOOLIM,928 S WESTERN AVE STE 125,90006,2018-07-24,92,A
AY-DO-NO,5911 HOLLYWOOD BLVD,90028,2018-05-11,94,A
AYARA LUK,8740 SEPULVEDA BLVD # 140,90045,2018-03-29,90,A
AYARA THAI CUISINE,6245 W 87TH ST,90045,2018-05-29,90,A
AYUTLA LIQUOR,3548 E 1ST ST,90063,2018-02-27,97,A
AZTECA 99 CENTS PLUS MARKET CORPORATION,1662 1/2 E 41ST ST,90011,2018-04-05,92,A
AZTECA 99 CENTS PLUS MARKET CORPORATION,1662 1/2 E 41ST ST,90011,2018-07-05,95,A
B & B LIQUORS,8207 S WESTERN AVE,90047,2018-07-26,97,A
B & D LIQUOR,1513 S GARFIELD AVE,90022,2018-07-16,97,A
B & W MARKET,4800 S VERMONT AVE,90037,2018-01-24,99,A
B AND B MARKET,10420 S MAIN ST,90003,2018-02-22,96,A
B AND B MARKET,10420 S MAIN ST,90003,2018-05-16,92,A
B AND B MARKET,10420 S MAIN ST,90003,2018-07-23,93,A
B BEE CREPE,3760 S CENTINELA AVE,90066,2018-02-01,96,A
B BEE CREPE,3760 S CENTINELA AVE,90066,2018-06-05,98,A
B C D TOFU HOUSE,869 S WESTERN AVE STE #2,90005,2018-03-07,96,A
B GRILL,700 WORLD WAY # 76,90045,2018-01-10,95,A
B GRILL,700 WORLD WAY # 76,90045,2018-05-08,91,A
B SWEET#2,2027 SAWTELLE BLVD,90025,2018-01-17,96,A
B SWEET#2,2027 SAWTELLE BLVD,90025,2018-04-20,94,A
B TOBACCO & MARKET,8520 S FIGUEROA ST,90003,2018-03-21,93,A
B TWENTY FOUR,2223 N BROADWAY,90031,2018-04-25,95,A
B.A.D. SUSHI,11617 SANTA MONICA BLVD,90025,2018-05-18,93,A
B&A MARKET,1209 W VENICE BLVD,90006,2018-02-12,83,B
B&A MARKET,1209 W VENICE BLVD,90006,2018-07-19,94,A
B&B MINI MARKET,4140 S CRENSHAW BLVD,90008,2018-06-13,97,A
B&J COMMUNITY MINI MARKET,8451 S AVALON BLVD,90003,2018-06-28,98,A
BAB HANKKI ONE BITE,928 S WESTERN AVE # 139,90006,2018-02-27,97,A
BABA GHANOOJ,7169 BEVERLY BLVD,90036,2018-02-22,90,A
BABALU CAFE,1040 N LAS PALMAS AVE,90038,2018-01-25,98,A
BABALU CAFE,1040 N LAS PALMAS AVE,90038,2018-04-17,97,A
BABY NUTRITION,1967 W SLAUSON AVE # 101,90047,2018-05-18,96,A
BACARO LA LLC,2308 S UNION AVE,90007,2018-02-01,95,A
BACARO LA LLC,2308 S UNION AVE,90007,2018-06-18,93,A
BACKHOUSE K TOWN LLC,3500 W 6th ST # 301,90020,2018-04-19,98,A
BACKHOUSE K TOWN LLC,3500 W 6th ST # 301,90020,2018-07-11,94,A
BACKYARD BOWLS,801 S HOPE ST STE D,90017,2018-01-26,96,A
BACKYARD BOWLS,8303 BEVERLY BLVD,90048,2018-05-08,96,A
